product_id,product_name,median_unit_price,category,cost_ratio,standard_cost,source_system,is_simulated_category,is_simulated_cost,simulation_version
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,2.49,Stationery,0.4462,1.111,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23602,SET 10 CARDS 3 WISE MEN 17107,2.91,Stationery,0.5769,1.6788,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23603,SET 10 CARD KRAFT REINDEER 17084,2.49,Stationery,0.6411,1.5963,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23604,SET 10 MINI SANTA & SNOWMAN  17087,1.66,Other,0.6054,1.005,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,2.91,Stationery,0.6052,1.7611,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23607,SET 10 CARDS HATS & STOCKINGS 17081,1.66,Stationery,0.6101,1.0128,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23608,SET 10 CARDS RUDOLPHS NOSE 17097,2.91,Stationery,0.5016,1.4597,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23609,SET 10 CARDS SNOWY ROBIN 17099,2.91,Stationery,0.6468,1.8822,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,2.08,Gifts & Seasonal,0.5308,1.1041,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23611,SET 10 CARDS RED RIDING HOOD 17214,2.49,Stationery,0.5092,1.2679,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,1.66,Stationery,0.647,1.074,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23613,SET 10 XMAS CARDS & BADGES 17070,2.49,Stationery,0.4871,1.2129,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23614,SET 10 CARDS 12 DAYS WRAP  17058,3.33,Gifts & Seasonal,0.6363,2.1189,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23615,SET 10 CARDS PRINTED GRAPHIC 17219,2.49,Stationery,0.5007,1.2467,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23616,SET 10 CARDS JINGLE BELLS 17217,2.49,Stationery,0.5138,1.2794,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23617,SET 10 CARDS SWIRLY XMAS TREE 17104,2.91,Stationery,0.4095,1.1916,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23619,SET 10 CARDS POINSETTIA 17093,2.49,Stationery,0.6003,1.4947,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23620,SET 10 CARDS PERFECT POST 17090,2.49,Stationery,0.5713,1.4225,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23621,SET 10 CARDS DAVID'S MADONNA 17074,2.49,Stationery,0.411,1.0234,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23623,SET 10 CARD CHRISTMAS WELCOME 17112,2.91,Gifts & Seasonal,0.6477,1.8848,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23624,SET 10 CARD PERFECT NATIVITY 17089,2.49,Stationery,0.5432,1.3526,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23625,SET 6 CARDS SPARKLY REINDEER 17262,4.99,Stationery,0.6026,3.007,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23626,SET 10 CARDS DINKY TREE 17076,2.49,Stationery,0.3806,0.9477,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23627,SET 10 CARDS XMAS GRAPHIC  17218,2.49,Stationery,0.5211,1.2975,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23628,SET 10 CARDS TRIANGLE ICONS  17220,2.91,Stationery,0.677,1.9701,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23629,SET 10 CARDS DRESSING UP 17077,2.49,Stationery,0.4129,1.0281,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23630,SET 10 CARDS HANGING BAUBLES 17080,2.99,Stationery,0.6636,1.9842,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23632,SET 10 CARDS CHEERFUL ROBIN 17065,2.08,Stationery,0.5385,1.1201,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23633,SET 10 CARDS WORLD CHILDREN 17067,2.49,Stationery,0.59,1.4691,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23634,SET 10 CARDS XMAS CHOIR 17068,2.91,Stationery,0.6623,1.9273,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,4.16,Gifts & Seasonal,0.5158,2.1457,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23636,SET 10 CARDS WISHING TREE 17116,2.91,Stationery,0.4739,1.379,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23637,SET 10 CARDS OUT OF ORDER 17216,2.49,Stationery,0.6681,1.6636,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23638,SET 10 CARDS ROBIN WATERPUMP  17096,2.91,Stationery,0.4827,1.4047,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23639,SET 10 CARDS MAGICAL TREE 17086,3.33,Stationery,0.4822,1.6057,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23640,SET 10 CARDS SCOTTIE DOG 17211,2.49,Stationery,0.5882,1.4646,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,3.33,Gifts & Seasonal,0.615,2.048,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23644,SET 10 CARDS CHRISTMAS TREE 16955,3.33,Gifts & Seasonal,0.638,2.1245,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,2.49,Gifts & Seasonal,0.6495,1.6173,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23646,SET 10 CARDS JINGLE BELLS 16957,2.49,Stationery,0.4167,1.0376,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23649,SET 10 CARDS DECK THE HALLS 16960,2.49,Stationery,0.6501,1.6187,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23650,SET 10 CARDS FILIGREE BAUBLE 16961,2.49,Stationery,0.6558,1.6329,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23652,SET 10 CARD CHRISTMAS STAMPS 16963,2.91,Gifts & Seasonal,0.4674,1.3601,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23654,SET 10 CARD SNOWMAN 16965,2.49,Stationery,0.6558,1.6329,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23660,HENRIETTA HEN MUG,1.65,Kitchen & Dining,0.604,0.9966,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23661,MILK MAIDS MUG,1.65,Kitchen & Dining,0.5115,0.844,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23664,FLOWER SHOP DESIGN MUG,1.65,Kitchen & Dining,0.3815,0.6295,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23681,LUNCH BAG RED VINTAGE DOILY,1.65,Accessories,0.5384,0.8884,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23691,WRAP KEEP CALM BIRTHDAY,0.42,Gifts & Seasonal,0.415,0.1743,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23692,WRAP A PRETTY THANK YOU,0.42,Gifts & Seasonal,0.5238,0.22,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23694,PAISLEY PARK CARD,0.42,Stationery,0.4321,0.1815,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23695,DOILY THANK YOU CARD,0.42,Stationery,0.5234,0.2198,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23697,A PRETTY THANK YOU CARD,0.42,Stationery,0.4832,0.2029,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23702,High Resolution Image,3.0,Other,0.4367,1.3101,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
23843,"PAPER CRAFT , LITTLE BIRDIE",2.08,Stationery,0.5524,1.149,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35001G,HAND OPEN SHAPE GOLD,4.25,Stationery,0.6387,2.7145,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35001W,HAND OPEN SHAPE DECO.WHITE,3.49,Stationery,0.4667,1.6288,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35004B,SET OF 3 BLACK FLYING DUCKS,5.79,Other,0.4857,2.8122,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35004C,SET OF 3 COLOURED  FLYING DUCKS,5.45,Other,0.622,3.3899,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35004G,SET OF 3 GOLD FLYING DUCKS,6.35,Other,0.4519,2.8696,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35004P,SET OF 3 PINK FLYING DUCKS,5.45,Other,0.6291,3.4286,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35095A,BLUE VICTORIAN FABRIC OVAL BOX,0.83,Other,0.6119,0.5079,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35095B,RED VICTORIAN FABRIC OVAL BOX,0.83,Other,0.3831,0.318,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35241,ENAMEL BLUE RIM BISCUIT BIN,4.95,Other,0.5853,2.8972,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35265,COLOURFUL FLOWER FRUIT BOWL,1.95,Kitchen & Dining,0.67,1.3065,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35271S,GOLD PRINT PAPER BAG,0.19,Accessories,0.6363,0.1209,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35400,WOODEN BOX ADVENT CALENDAR,8.95,Other,0.5761,5.1561,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35443,RASTA IN BATH W SPLIFF ASHTRAY,0.85,Other,0.6788,0.577,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,0.39,Other,0.5785,0.2256,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35591T,TURQUOISE CHRISTMAS TREE,1.25,Gifts & Seasonal,0.5911,0.7389,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35597A,DUSTY PINK CHRISTMAS TREE 30CM,1.25,Gifts & Seasonal,0.6204,0.7755,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35597B,BLACKCHRISTMAS TREE 30CM,1.25,Gifts & Seasonal,0.5634,0.7042,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.38,Gifts & Seasonal,0.4495,0.1708,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2.95,Gifts & Seasonal,0.4528,1.3358,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35598B,BLACK CHRISTMAS TREE 60CM,0.65,Gifts & Seasonal,0.4045,0.2629,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35598C,WHITE CHRISTMAS TREE 60CM,2.95,Gifts & Seasonal,0.4371,1.2894,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35598D,PINK/WHITE CHRISTMAS TREE 60CM,0.65,Gifts & Seasonal,0.424,0.2756,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35599B,BLACK CHRISTMAS TREE 120CM,1.95,Gifts & Seasonal,0.5294,1.0323,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,2.95,Gifts & Seasonal,0.5506,1.6243,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35607A,PINK FLUFFY CHRISTMAS DECORATION,0.9099999999999999,Gifts & Seasonal,0.4004,0.3644,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35607B,BLACK FEATHER CHRISTMAS DECORATION,0.19,Gifts & Seasonal,0.675,0.1282,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35609A,PINK FEATHER CHRISTMAS DECORATION,2.51,Gifts & Seasonal,0.5484,1.3765,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35610A,PINK CHRISTMAS FLOCK DROPLET,2.51,Gifts & Seasonal,0.6544,1.6425,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35610B,BLACK CHRISTMAS FLOCK DROPLET,1.25,Gifts & Seasonal,0.5835,0.7294,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35610C,WHITE CHRISTMAS FLOCK DROPLET,1.88,Gifts & Seasonal,0.4959,0.9323,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35637A,IVORY STRING CURTAIN WITH POLE,1.95,Other,0.482,0.9399,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35637C,PINK STRING CURTAIN WITH POLE,1.95,Other,0.4806,0.9372,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35638A,PINK AND BLACK STRING CURTAIN,1.95,Other,0.6582,1.2835,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35638B,PINK/BLUE STRING CURTAIN,1.95,Other,0.6734,1.3131,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35645,VINTAGE BEAD PINK JEWEL BOX,4.25,Other,0.6366,2.7056,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35646,VINTAGE BEAD PINK EVENING BAG,2.46,Accessories,0.6206,1.5267,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35647,VINTAGE BEAD PINK SHADE,1.25,Other,0.449,0.5612,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35648,VINTAGE BEAD PINK PURSE,1.63,Accessories,0.5789,0.9436,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35649,VINTAGE BEAD COSMETIC BAG,2.46,Accessories,0.6594,1.6221,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35650,VINTAGE BEAD PINK JEWEL STAND,4.95,Other,0.6187,3.0626,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35651,VINTAGE BEAD PINK SCARF,1.65,Accessories,0.6495,1.0717,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35653,VINTAGE BEAD NOTEBOOK,2.95,Stationery,0.614,1.8113,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35809A,ENAMEL PINK TEA CONTAINER,0.83,Kitchen & Dining,0.4222,0.3504,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35809B,ENAMEL BLUE RIM TEA CONTAINER,2.1,Kitchen & Dining,0.4663,0.9792,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35809a,ENAMEL PINK TEA CONTAINER,4.13,Kitchen & Dining,0.5507,2.2744,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35810A,ENAMEL PINK COFFEE CONTAINER,0.83,Other,0.6242,0.5181,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,0.83,Other,0.4577,0.3799,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",0.38,Other,0.389,0.1478,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35816P,"ACRYLIC JEWEL ANGEL,PINK",0.38,Other,0.5732,0.2178,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1.4649999999999999,Other,0.5907,0.8654,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.38,Other,0.638,0.2424,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35818P,"ACRYLIC JEWEL ICICLE, PINK",0.38,Other,0.6104,0.232,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35819B,"ACRYLIC HANGING JEWEL,BLUE",0.38,Other,0.4875,0.1852,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35819P,"ACRYLIC HANGING JEWEL,PINK",0.38,Other,0.4538,0.1724,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2.95,Other,0.607,1.7906,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35833G,4 GOLD FLOCK CHRISTMAS BALLS,3.36,Gifts & Seasonal,0.607,2.0395,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35833P,4 PINK FLOCK CHRISTMAS BALLS,2.27,Gifts & Seasonal,0.5524,1.2539,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35909A,RABBIT EASTER DECORATION,2.95,Gifts & Seasonal,0.5953,1.7561,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35909B,PINK FLOWERS RABBIT EASTER,2.95,Gifts & Seasonal,0.552,1.6284,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35910A,MULTICOLOUR EASTER RABBIT,1.95,Gifts & Seasonal,0.452,0.8814,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35910B,PINK FLOWERS RABBIT EASTER,1.95,Gifts & Seasonal,0.6702,1.3069,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35911A,MULTICOLOUR RABBIT EGG WARMER,0.83,Other,0.4026,0.3342,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35911B,PINK/FLOWER RABBIT EGG WARMER,0.83,Other,0.5476,0.4545,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35912B,WHITE/PINK CHICK DECORATION,1.25,Home Decor,0.3962,0.4952,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35913B,WHITE/PINK CHICK EASTER DECORATION,0.85,Gifts & Seasonal,0.5304,0.4508,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35914,PINK CHICK EGG WARMER + EGG CUP,0.83,Kitchen & Dining,0.6138,0.5095,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35915B,BLUE KNITTED HEN,0.83,Other,0.6362,0.528,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35915C,PEACH KNITTED HEN,0.83,Other,0.6781,0.5628,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35916A,YELLOW FELT HANGING HEART W FLOWER,0.63,Home Decor,0.6471,0.4077,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35916B,BLUE FELT HANGING HEART WITH FLOWER,0.63,Home Decor,0.4007,0.2524,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35916C,PINK FELT HANGING HEART W FLOWER,0.63,Home Decor,0.589,0.3711,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35920,FOUR RABBIT EASTER DECORATIONS,1.25,Gifts & Seasonal,0.5804,0.7255,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35921,EASTER BUNNY HANGING GARLAND,1.25,Gifts & Seasonal,0.625,0.7812,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35922,EASTER BUNNY WREATH,4.95,Gifts & Seasonal,0.5683,2.8131,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35923,CANDY HEART HANGING DECORATION,0.39,Home Decor,0.3935,0.1535,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35924,HANGING FAIRY CAKE DECORATION,2.1,Home Decor,0.4758,0.9992,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35933,PINK STOCKING CHRISTMAS DECORATION,0.38,Gifts & Seasonal,0.6424,0.2441,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35953,FOLKART STAR CHRISTMAS DECORATIONS,0.39,Gifts & Seasonal,0.4619,0.1801,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35954,SMALL FOLKART STAR CHRISTMAS DEC,0.31,Gifts & Seasonal,0.6565,0.2035,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1.66,Gifts & Seasonal,0.4703,0.7807,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35958,FOLKART ZINC STAR CHRISTMAS DEC,0.85,Gifts & Seasonal,0.4819,0.4096,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35961,FOLKART ZINC HEART CHRISTMAS DEC,0.85,Gifts & Seasonal,0.4718,0.401,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35964,FOLKART CLIP ON STARS,0.83,Other,0.6528,0.5418,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35965,FOLKART HEART NAPKIN RINGS,3.29,Home Decor,0.4752,1.5634,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.38,Gifts & Seasonal,0.417,0.1585,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35967,FOLK ART METAL STAR T-LIGHT HOLDER,0.83,Other,0.5215,0.4328,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35968,FOLK ART METAL HEART T-LIGHT HOLDER,0.38,Home Decor,0.434,0.1649,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35970,ZINC FOLKART SLEIGH BELLS,1.69,Other,0.6712,1.1343,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35971,ROSE FOLKART HEART DECORATIONS,1.25,Home Decor,0.6395,0.7994,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
35972,DAISY FOLKART HEART DECORATION,1.25,Home Decor,0.3922,0.4902,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
37327,ASSTD MULTICOLOUR CIRCLES MUG,0.39,Kitchen & Dining,0.4789,0.1868,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
37330,BIG POLKADOT MUG,0.39,Kitchen & Dining,0.4935,0.1925,UCI Online Retail + simulated attributes,True,True,omnichannel-sim-v1
