customer_id,last_purchase,frequency,monetary,gross_margin,fulfilment_cost,recency_days,observed_historical_clv,r_score,f_score,m_score,rfm_segment
C15690,2011-12-05,15,737.3895,301.5776,178.65,5,122.92760000000001,5,4,1,Loyal
C15691,2011-12-07,9,809.6274999999999,391.9429,50.85,3,341.0929,5,1,2,Other
C15692,2011-11-11,6,392.73,169.3468,60.75,29,108.5968,2,1,1,Other
C15694,2011-12-09,23,7345.095,2743.6017,617.85,1,2125.7517000000003,5,5,5,Champions
C15695,2011-12-02,13,1165.0185,546.3518,103.6,8,442.7518,4,3,3,Potential Loyalists
C15696,2011-11-06,18,3200.597,1475.55,386.3,34,1089.25,2,5,5,At Risk
C15699,2011-12-04,15,981.5215,456.9475,73.45,6,383.4975,4,4,2,Loyal
C15700,2011-11-21,11,1019.9795,465.104,148.35,19,316.754,3,2,2,Other
C15701,2011-12-07,16,2144.318,861.0699999999999,349.05,3,512.02,5,4,4,Champions
C15703,2011-09-21,14,901.645,404.7874,65.25,80,339.5374,1,4,2,At Risk
C15704,2011-07-22,9,2578.947,1240.1656,373.9,141,866.2656000000001,1,1,4,Lost
C15705,2011-12-08,14,826.3205,414.86789999999996,54.55,2,360.31789999999995,5,4,2,Loyal
C15706,2011-11-29,14,2434.838,1176.4728,140.55,11,1035.9228,4,4,4,Champions
C15707,2011-11-04,13,1478.286,697.9714,237.6,36,460.3714,2,3,3,At Risk
C15708,2011-11-03,20,3789.1125,1785.4067,465.25,37,1320.1567,2,5,5,At Risk
C15709,2011-11-09,11,639.6695,292.5988,69.35000000000001,31,223.24879999999996,2,2,1,Other
C15712,2011-11-30,17,1694.2549999999999,775.9786,201.0,10,574.9786,4,5,4,Champions
C15713,2011-12-02,12,988.9455,494.4074,80.85,8,413.55740000000003,4,3,2,Potential Loyalists
C15714,2011-11-28,8,802.822,381.9837,81.3,12,300.6837,4,1,2,Other
C15716,2011-11-06,10,1405.516,672.4107,278.55,34,393.8607,2,2,3,Other
C15717,2011-10-20,14,658.0445,319.561,58.1,51,261.46099999999996,1,4,1,At Risk
C15719,2011-11-07,18,5406.5945,2389.2148,965.7,33,1423.5148000000002,2,5,5,At Risk
C15720,2011-11-30,14,1436.6695,679.658,138.85,10,540.808,4,4,3,Loyal
C15721,2011-11-28,6,827.181,363.02230000000003,150.95,12,212.07230000000004,4,1,2,Other
C15722,2011-11-04,13,4096.467,1903.6653999999999,379.8,36,1523.8654,2,3,5,At Risk
C15723,2011-11-11,6,393.62,188.0257,39.949999999999996,29,148.0757,2,1,1,Other
C15724,2011-11-06,10,554.958,250.22050000000002,49.55,34,200.6705,2,2,1,Other
C15725,2011-11-24,11,1046.6565,506.7243,106.3,16,400.4243,3,2,2,Other
C15727,2011-11-30,19,5953.819,2790.5488,1108.05,10,1682.4988,4,5,5,Champions
C15728,2011-07-01,4,156.578,79.5034,8.1,162,71.4034,1,1,1,Lost
C15729,2011-12-09,13,725.724,363.9889,45.2,1,318.7889,5,3,1,Potential Loyalists
C15730,2011-11-24,13,1709.1185,799.8951,272.2,16,527.6950999999999,3,3,4,Other
C15732,2011-10-06,12,1007.439,449.2565000000001,101.95,65,347.3065000000001,1,3,2,At Risk
C15733,2011-11-16,9,594.5155,293.9216,44.5,24,249.4216,2,1,1,Other
C15734,2011-11-02,10,1702.5915,759.5322,147.05,38,612.4821999999999,2,2,4,Other
C15737,2011-11-25,18,1565.9435,681.8763,241.5,15,440.3763,3,5,4,Loyal
C15738,2011-11-21,28,5385.475,2667.4646,1078.5,19,1588.9645999999998,3,5,5,Loyal
C15739,2011-10-22,6,867.552,369.60699999999997,181.1,49,188.50699999999998,1,1,2,Lost
C15740,2011-12-02,7,486.605,215.8639,71.2,8,144.6639,4,1,1,Other
C15743,2011-11-23,12,1215.6725000000001,563.5302,99.35,17,464.1802,3,3,3,Other
C15744,2011-11-30,14,926.8665,433.0086,80.85000000000001,10,352.1586,4,4,2,Loyal
C15745,2011-11-20,14,1675.9955,784.537,176.45,20,608.087,3,4,4,Loyal
C15746,2011-10-04,16,973.825,440.9991,108.35000000000001,67,332.6491,1,4,2,At Risk
C15747,2011-12-01,18,2060.2225,959.1276,205.85,9,753.2776,4,5,4,Champions
C15748,2011-11-17,13,945.3975,441.4191,52.75,23,388.6691,2,3,2,At Risk
C15749,2011-11-07,15,45080.7875,15831.9712,6344.45,33,9487.5212,2,4,5,At Risk
C15750,2011-12-07,16,3027.937,1384.954,646.85,3,738.1039999999999,5,4,5,Champions
C15752,2011-11-20,19,3496.4365,1581.2655,725.0,20,856.2655,3,5,5,Loyal
C15753,2011-12-01,14,733.2845,335.7447,89.85,9,245.89470000000003,4,4,1,Loyal
C15754,2011-12-08,14,1315.5235,589.629,97.85,2,491.779,5,4,3,Loyal
C15755,2011-12-05,20,3285.578,1528.4644,548.8,5,979.6644000000001,5,5,5,Champions
C15756,2011-10-09,15,1043.422,460.0947,120.05,62,340.0447,1,4,2,At Risk
C15757,2011-10-25,9,1048.193,495.9697,189.4,46,306.5697,1,1,2,Lost
C15758,2011-11-15,6,524.1965,238.3525,32.5,25,205.8525,2,1,1,Other
C15759,2011-11-01,12,901.2275,385.0104,52.35,39,332.6604,2,3,2,At Risk
C15762,2011-12-05,13,1176.345,545.4002,123.4,5,422.00020000000006,5,3,3,Potential Loyalists
C15763,2011-11-28,9,1455.8595,649.9947,114.5,12,535.4947,4,1,3,Other
C15764,2011-11-17,21,4134.5495,1885.1899,765.2,23,1119.9899,2,5,5,At Risk
C15766,2011-10-06,7,536.0275,249.16490000000002,76.60000000000001,65,172.56490000000002,1,1,1,Lost
C15768,2011-10-15,13,1142.3295,559.994,114.05,56,445.944,1,3,3,At Risk
C15769,2011-12-02,38,57131.069,16524.0845,10419.55,8,6104.534500000002,4,5,5,Champions
C15773,2011-12-04,11,1072.184,449.58130000000006,139.75,6,309.83130000000006,4,2,2,Potential Loyalists
C15774,2011-10-22,12,1514.87,739.9179999999999,61.949999999999996,49,677.9679999999998,1,3,3,At Risk
C15775,2011-12-02,10,718.801,352.2476,46.9,8,305.3476,4,2,1,Potential Loyalists
C15776,2011-11-13,10,714.3729999999999,331.0283,73.05,27,257.9783,2,2,1,Other
C15777,2011-12-09,13,1690.77,783.3552,163.5,1,619.8552,5,3,4,Potential Loyalists
C15780,2011-10-04,16,1052.9885,505.019,115.10000000000001,67,389.919,1,4,2,At Risk
C15781,2011-12-06,11,2571.054,1259.9923,86.4,4,1173.5922999999998,5,2,4,Potential Loyalists
C15782,2011-11-30,13,3214.4674999999997,1317.4067,332.4,10,985.0067,4,3,5,Potential Loyalists
C15783,2011-11-29,10,696.274,302.8501,104.35,11,198.5001,4,2,1,Potential Loyalists
C15785,2011-11-07,14,2759.206,1267.1101,592.7,33,674.4101,2,4,5,At Risk
C15786,2011-12-07,14,5494.5285,2616.4685,1201.8500000000001,3,1414.6184999999998,5,4,5,Champions
C15787,2011-12-01,15,1782.939,834.9493,221.55,9,613.3993,4,4,4,Champions
C15789,2011-10-27,19,1386.651,465.5739,205.2,44,260.3739,1,5,3,At Risk
C15790,2011-11-29,10,771.492,363.7501,66.4,11,297.3501,4,2,2,Potential Loyalists
C15791,2011-11-12,6,1850.3975,853.7057,266.95,28,586.7556999999999,2,1,4,Other
C15793,2011-11-29,11,1524.945,649.0361,217.25,11,431.78610000000003,4,2,3,Potential Loyalists
C15795,2011-10-05,12,1322.4995,563.2375000000001,240.25,66,322.98750000000007,1,3,3,At Risk
C15796,2011-12-08,18,3222.7815,1538.1218,331.45,2,1206.6717999999998,5,5,5,Champions
C15797,2011-11-28,19,2939.7019999999998,1204.5605,349.95,12,854.6105,4,5,5,Champions
C15799,2011-09-25,14,1330.3310000000001,554.5962000000001,355.4,76,199.1962000000001,1,4,3,At Risk
C15800,2011-12-04,11,1078.249,504.3007,140.65,6,363.65070000000003,4,2,3,Potential Loyalists
C15801,2011-11-24,14,1588.5425,725.592,231.75,16,493.842,3,4,4,Loyal
C15802,2011-11-15,11,935.98,661.6592,26.9,25,634.7592000000001,2,2,2,Other
C15803,2011-10-19,9,978.044,464.8853,121.60000000000001,52,343.28529999999995,1,1,2,Lost
C15804,2011-12-09,22,4582.374,2174.8559,924.3000000000001,1,1250.5558999999998,5,5,5,Champions
C15805,2011-11-16,29,6193.997,2873.473,1209.8,24,1663.673,2,5,5,At Risk
C15806,2011-10-24,13,2057.0855,894.6139,237.1,47,657.5138999999999,1,3,4,At Risk
C15807,2011-10-20,17,1691.4475,788.9287,187.1,51,601.8287,1,5,4,At Risk
C15808,2011-11-21,8,4000.0545,1787.0181,470.55,19,1316.4681,3,1,5,Other
C15809,2011-11-18,16,1343.5194999999999,628.5911,137.9,22,490.6911,3,4,3,Loyal
C15810,2011-10-24,16,1792.1175,867.1806,332.4,47,534.7806,1,4,4,At Risk
C15811,2011-11-17,15,2596.812,1196.9855,397.95,23,799.0355,2,4,4,At Risk
C15812,2011-10-08,8,2105.5855,790.4081,332.3,63,458.1081,1,1,4,Lost
C15813,2011-11-19,10,1695.41,736.9440999999999,231.6,21,505.3440999999999,3,2,4,Other
C15814,2011-11-23,14,2300.119,1038.5548000000001,468.7,17,569.8548000000001,3,4,4,Loyal
C15815,2011-12-01,16,2795.0055,1345.1338,676.3,9,668.8338000000001,4,4,5,Champions
C15819,2011-11-28,18,2668.0935,1214.1977,513.5,12,700.6976999999999,4,5,4,Champions
C15820,2011-11-21,17,1281.7085,604.5169,97.3,19,507.21689999999995,3,5,3,Loyal
C15821,2011-10-26,8,861.6705,388.7417,89.3,45,299.44169999999997,1,1,2,Lost
C15822,2011-12-06,12,1314.72,641.7582,155.85,4,485.90819999999997,5,3,3,Potential Loyalists
C15823,2011-10-22,9,567.6405,231.4477,24.35,49,207.0977,1,1,1,Lost
C15825,2011-12-06,21,1348.1295,667.938,135.35,4,532.588,5,5,3,Loyal
C15826,2011-12-08,9,1865.5825,884.3318,352.95,2,531.3818000000001,5,1,4,Other
C15827,2011-12-05,28,2709.219,1281.2916,347.25,5,934.0416,5,5,4,Champions
C15829,2011-09-19,13,1240.1535,502.8205,378.6,82,124.22049999999996,1,3,3,At Risk
C15830,2011-12-09,6,762.57,371.319,156.8,1,214.519,5,1,1,Other
C15831,2011-10-12,12,1338.321,472.8107,410.1,59,62.710699999999974,1,3,3,At Risk
C15832,2011-10-25,15,1892.529,839.7847,199.05,46,640.7347,1,4,4,At Risk
C15834,2011-11-30,14,2562.492,1160.1713,357.5,10,802.6713,4,4,4,Champions
C15835,2011-11-08,7,1410.4445,687.5744,162.5,32,525.0744,2,1,3,Other
C15836,2011-11-23,11,791.134,392.5599,38.05,17,354.5099,3,2,2,Other
C15837,2011-11-09,10,1535.552,729.2288000000001,92.7,31,636.5288,2,2,3,Other
C15838,2011-11-28,28,34510.5695,13069.2304,6457.75,12,6611.4804,4,5,5,Champions
C15839,2011-11-30,11,1611.6235,742.3849,262.8,10,479.5849,4,2,4,Potential Loyalists
C15840,2011-11-03,7,657.9639999999999,304.5678,153.75,37,150.81779999999998,2,1,1,Other
C15841,2011-11-10,13,1605.5535,659.3426,351.0,30,308.34259999999995,2,3,4,At Risk
C15843,2011-11-29,12,630.4685,311.8696,42.45,11,269.4196,4,3,1,Potential Loyalists
C15844,2011-10-24,11,691.4105,308.4874,77.35,47,231.13739999999999,1,2,1,Lost
C15845,2011-11-26,19,4432.7925,2045.1924,713.4,14,1331.7923999999998,3,5,5,Loyal
C15847,2011-11-28,8,639.059,285.0568,172.9,12,112.1568,4,1,1,Other
C15850,2011-11-20,9,615.751,280.891,126.35,20,154.54100000000003,3,1,1,Other
C15852,2011-10-19,8,477.048,216.843,34.199999999999996,52,182.643,1,1,1,Lost
C15853,2011-10-29,13,846.7685,404.80920000000003,79.5,42,325.30920000000003,1,3,2,At Risk
C15854,2011-12-05,18,3362.4990000000003,1533.8696,342.1,5,1191.7696,5,5,5,Champions
C15855,2011-11-03,14,1070.5255,505.79879999999997,194.2,37,311.5988,2,4,2,At Risk
C15856,2011-12-05,35,18785.4095,7960.6127,3831.15,5,4129.4627,5,5,5,Champions
C15857,2011-11-21,18,1944.77,891.0392999999999,161.8,19,729.2393,3,5,4,Loyal
C15858,2011-12-04,15,1895.5875,900.0709,441.85,6,458.22090000000003,4,4,4,Champions
C15860,2011-11-23,21,1750.083,840.0507,192.85,17,647.2007,3,5,4,Loyal
C15861,2011-11-27,20,4194.316,1917.0646,923.05,13,994.0146,3,5,5,Loyal
C15862,2011-12-01,12,1286.0055,609.2924,231.3,9,377.99240000000003,4,3,3,Potential Loyalists
C15863,2011-11-14,10,440.74300000000005,218.64950000000002,28.099999999999998,26,190.54950000000002,2,2,1,Other
C15864,2011-11-22,17,2445.775,1006.0649999999999,449.0,18,557.0649999999999,3,5,4,Loyal
C15865,2011-11-21,15,1559.3025,694.5466,164.5,19,530.0466,3,4,4,Loyal
C15866,2011-12-08,12,890.4445,363.28619999999995,70.4,2,292.8861999999999,5,3,2,Potential Loyalists
C15867,2011-12-04,20,4176.4255,1940.4111,733.2,6,1207.2111,4,5,5,Champions
C15869,2011-10-01,8,543.745,248.9565,79.85,70,169.1065,1,1,1,Lost
C15870,2011-11-09,8,764.486,324.0591,134.25,31,189.8091,2,1,1,Other
C15872,2011-11-25,15,1414.0745,596.1132,107.9,15,488.21320000000003,3,4,3,Loyal
C15874,2011-10-07,15,5243.349,2456.2428999999997,911.8,64,1544.4428999999998,1,4,5,At Risk
C15877,2011-12-08,10,967.8675000000001,451.2219,157.3,2,293.9219,5,2,2,Potential Loyalists
C15880,2011-12-01,11,704.6745,365.6047,93.05,9,272.55469999999997,4,2,1,Potential Loyalists
C15881,2011-11-21,18,1203.606,545.8584,128.65,19,417.2084,3,5,3,Loyal
C15882,2011-11-08,12,929.7355,339.0595,117.3,32,221.7595,2,3,2,At Risk
C15883,2011-12-07,12,769.801,341.9684,105.65,3,236.31839999999997,5,3,2,Potential Loyalists
C15885,2011-11-24,16,890.467,411.1189,77.1,16,334.01890000000003,3,4,2,Loyal
C15886,2011-11-29,13,883.1325,422.46689999999995,87.6,11,334.8669,4,3,2,Potential Loyalists
C15888,2011-11-07,10,698.576,297.6086,50.75,33,246.85860000000002,2,2,1,Other
C15889,2011-12-05,16,1141.904,535.1912,116.8,5,418.39119999999997,5,4,3,Loyal
C15891,2011-11-22,10,1168.9769999999999,624.4993999999999,174.8,18,449.6993999999999,3,2,3,Other
C15894,2011-11-21,16,1198.1675,562.389,98.8,19,463.589,3,4,3,Loyal
C15895,2011-10-14,11,967.7835,472.3639,68.9,57,403.46389999999997,1,2,2,Lost
C15897,2011-09-03,14,985.056,405.5523,113.0,98,292.5523,1,4,2,At Risk
C15898,2011-12-08,17,1852.0305,879.2604,231.9,2,647.3604,5,5,4,Champions
C15899,2011-10-09,9,294.7565,145.0504,34.8,62,110.2504,1,1,1,Lost
C15900,2011-11-28,10,734.4005,346.978,100.5,12,246.478,4,2,1,Potential Loyalists
C15901,2011-11-23,16,984.8125,433.1746,170.75,17,262.4246,3,4,2,Loyal
C15903,2011-11-30,14,5349.9495,2032.2496999999998,862.1,10,1170.1497,4,4,5,Champions
C15904,2011-12-01,11,727.343,328.8772,60.6,9,268.2772,4,2,1,Potential Loyalists
C15906,2011-11-20,17,2106.2125,1025.0208,220.1,20,804.9208,3,5,4,Loyal
C15907,2011-12-06,10,1216.148,492.7432,189.95,4,302.7932,5,2,3,Potential Loyalists
C15909,2011-11-08,9,668.6075,308.3505,57.1,32,251.25050000000002,2,1,1,Other
C15910,2011-12-09,20,1818.2415,816.9669,391.3,1,425.6669,5,5,4,Champions
C15912,2011-11-24,13,735.1395,331.0168,98.2,16,232.8168,3,3,1,Other
C15916,2011-11-23,13,1741.3515,779.8999,272.95,17,506.9499,3,3,4,Other
C15917,2011-12-07,10,577.144,281.0883,42.9,3,238.1883,5,2,1,Potential Loyalists
C15918,2011-11-30,10,707.995,340.0876,75.9,10,264.1876,4,2,1,Potential Loyalists
C15919,2011-11-20,13,1801.079,856.6337,168.65,20,687.9837,3,3,4,Other
C15920,2011-10-07,20,1319.7935,623.4988,82.5,64,540.9988,1,5,3,At Risk
C15921,2011-12-02,12,24762.343,15107.3983,85.2,8,15022.1983,4,3,5,Potential Loyalists
C15922,2011-12-02,15,866.569,399.7484,88.05,8,311.6984,4,4,2,Loyal
C15923,2011-11-13,17,936.8615,436.88259999999997,94.45,27,342.4326,2,5,2,At Risk
C15925,2011-12-08,9,606.1565,276.4564,52.35,2,224.10639999999998,5,1,1,Other
C15930,2011-11-14,13,1047.551,520.3787,79.55,26,440.82869999999997,2,3,2,At Risk
C15932,2011-12-05,21,3329.0285,1258.1359,856.0500000000001,5,402.0858999999999,5,5,5,Champions
C15933,2011-12-09,14,1662.6175,744.9535,342.90000000000003,1,402.05349999999993,5,4,4,Champions
C15935,2011-12-02,18,2938.47,1697.5176000000001,86.0,8,1611.5176000000001,4,5,5,Champions
C15937,2011-11-27,14,1182.6625,591.1734,59.6,13,531.5734,3,4,3,Loyal
C15938,2011-12-08,13,740.335,372.7944,105.9,2,266.8944,5,3,1,Potential Loyalists
C15939,2011-09-17,23,6685.9565,2679.2324,1678.2,84,1001.0323999999998,1,5,5,At Risk
C15940,2011-12-09,11,1020.365,430.9864,30.2,1,400.7864,5,2,2,Potential Loyalists
C15942,2011-09-18,10,874.609,399.8434,105.65,83,294.1934,1,2,2,Lost
C15944,2011-12-08,9,752.7574999999999,363.2384,40.45,2,322.7884,5,1,1,Other
C15945,2011-10-27,9,674.4415,289.7368,39.05,44,250.6868,1,1,1,Lost
C15947,2011-10-06,9,2039.0725,790.2744,336.8,65,453.4744,1,1,4,Lost
C15948,2011-12-01,13,1510.036,754.6911,229.8,9,524.8911,4,3,3,Potential Loyalists
C15949,2011-12-04,10,740.624,312.8582,123.7,6,189.15820000000002,4,2,1,Potential Loyalists
C15950,2011-11-16,14,2082.382,957.9742,277.0,24,680.9742,2,4,4,At Risk
C15951,2011-12-01,11,1019.582,480.265,134.9,9,345.365,4,2,2,Potential Loyalists
C15952,2011-11-26,16,1772.299,796.1301,173.6,14,622.5301,3,4,4,Loyal
C15953,2011-11-24,21,2494.7475,1154.6118999999999,350.25,16,804.3618999999999,3,5,4,Loyal
C15955,2011-12-01,24,4974.6845,2152.2622,771.7,9,1380.5622,4,5,5,Champions
C15957,2011-11-28,12,902.2145,413.1667,102.8,12,310.3667,4,3,2,Potential Loyalists
C15958,2011-12-03,10,601.715,295.0083,34.65,7,260.35830000000004,4,2,1,Potential Loyalists
C15963,2011-11-20,14,934.837,376.02819999999997,137.6,20,238.42819999999998,3,4,2,Loyal
C15965,2011-11-22,12,1264.159,584.1536,175.0,18,409.1536,3,3,3,Other
C15967,2011-11-23,14,925.0385,433.1534,108.8,17,324.35339999999997,3,4,2,Loyal
C15969,2011-12-07,6,761.346,325.5958,51.05,3,274.5458,5,1,1,Other
C15970,2011-10-23,11,638.7529999999999,311.24179999999996,66.4,48,244.84179999999995,1,2,1,Lost
C15971,2011-11-26,26,4974.729,2265.4729,643.7,14,1621.7729000000002,3,5,5,Loyal
C15973,2011-11-11,10,867.991,428.2784,63.2,29,365.0784,2,2,2,Other
C15974,2011-10-31,16,3934.337,1705.2982,817.35,40,887.9481999999999,2,4,5,At Risk
C15975,2011-09-16,7,759.1804999999999,367.6116,106.95,85,260.6616,1,1,1,Lost
C15976,2011-09-18,9,783.7585,349.216,118.0,83,231.216,1,1,2,Lost
C15977,2011-11-22,13,1627.1845,727.164,386.65,18,340.514,3,3,4,Other
C15978,2011-09-23,3,1163.9669999999999,563.2049999999999,316.5,78,246.70499999999993,1,1,3,Lost
C15980,2011-09-12,10,2805.133,1217.4588,563.7,89,653.7588000000001,1,2,5,Lost
C15981,2011-12-06,16,5270.7795,2151.2156,682.2,4,1469.0156,5,4,5,Champions
C15983,2011-11-17,18,2185.482,1103.6802,356.15,23,747.5302,2,5,4,At Risk
C15984,2011-12-07,21,3459.809,1623.3264,669.45,3,953.8763999999999,5,5,5,Champions
C15985,2011-11-22,11,1670.2115,760.88,406.65000000000003,18,354.22999999999996,3,2,4,Other
C15986,2011-11-09,7,476.592,237.91029999999998,111.5,31,126.41029999999998,2,1,1,Other
C15987,2011-12-08,17,2149.267,989.5782,568.35,2,421.2282,5,5,4,Champions
C15988,2011-12-05,10,3342.263,1770.6541000000002,93.3,5,1677.3541000000002,5,2,5,Potential Loyalists
C15990,2011-10-26,11,1514.351,691.6983,183.55,45,508.1483,1,2,3,Lost
C15992,2011-12-06,6,569.8625000000001,322.337,18.85,4,303.48699999999997,5,1,1,Other
C15993,2011-12-01,14,3115.534,1344.2309,731.85,9,612.3809,4,4,5,Champions
C15994,2011-10-29,7,710.8605,312.17810000000003,78.4,42,233.77810000000002,1,1,1,Lost
C15996,2011-09-12,14,1490.944,627.6598,158.65,89,469.00980000000004,1,4,3,At Risk
C15998,2011-11-12,19,3824.5625,1775.2581,748.85,28,1026.4081,2,5,5,At Risk
C16000,2011-12-07,16,13009.303,5502.9138,1824.8,3,3678.1138,5,4,5,Champions
C16003,2011-11-22,12,3042.154,1458.7019,437.55,18,1021.1519000000001,3,3,5,Other
C16005,2011-11-27,11,997.981,456.685,119.75,13,336.935,3,2,2,Other
C16006,2011-07-24,10,564.6805,281.3265,57.15,139,224.1765,1,2,1,Lost
C16007,2011-10-23,12,2188.3035,975.0915,508.9,48,466.1915,1,3,4,At Risk
C16008,2011-11-28,14,1094.6875,523.0452,146.35,12,376.6952,4,4,3,Loyal
C16009,2011-11-22,13,1459.712,638.5606,151.8,18,486.7606,3,3,3,Other
C16010,2011-11-16,10,785.0215,371.5076,92.9,24,278.60760000000005,2,2,2,Other
C16011,2011-12-08,27,3752.503,1679.2038,738.8000000000001,2,940.4037999999999,5,5,5,Champions
C16012,2011-12-08,12,1767.041,821.7811,306.65,2,515.1311000000001,5,3,4,Potential Loyalists
C16013,2011-12-06,54,37510.7885,14789.557999999999,5455.75,4,9333.807999999999,5,5,5,Champions
C16014,2011-11-18,12,1358.5925,667.2748,118.2,22,549.0748,3,3,3,Other
C16015,2011-12-06,7,861.415,248.18339999999998,327.95,4,-79.76660000000001,5,1,2,Other
C16016,2011-12-06,18,2049.4565,944.9259,236.65,4,708.2759,5,5,4,Champions
C16017,2011-12-09,6,680.605,312.0667,52.2,1,259.86670000000004,5,1,1,Other
C16018,2011-10-31,11,1017.616,471.4438,89.75,40,381.6938,2,2,2,Other
C16019,2011-12-06,20,4528.736,1905.2483,640.9,4,1264.3483,5,5,5,Champions
C16020,2011-11-23,13,1617.819,837.781,194.45000000000002,17,643.3309999999999,3,3,4,Other
C16022,2011-11-01,10,1145.456,565.0162,112.65,39,452.36620000000005,2,2,3,Other
C16023,2011-11-18,11,1222.61,575.6224,145.55,22,430.07239999999996,3,2,3,Other
C16024,2011-11-27,11,837.1899999999999,277.5367,169.85,13,107.6867,3,2,2,Other
C16025,2011-11-12,10,957.801,465.9472,144.85,28,321.09720000000004,2,2,2,Other
C16026,2011-10-29,12,753.851,318.28,117.15,42,201.12999999999997,1,3,1,At Risk
C16027,2011-11-13,21,1654.004,724.6347,443.75,27,280.88469999999995,2,5,4,At Risk
C16029,2011-12-04,70,81223.98,35107.3789,14054.6,6,21052.778900000005,4,5,5,Champions
C16030,2011-09-29,14,1371.645,672.6835,137.75,72,534.9335,1,4,3,At Risk
C16031,2011-11-26,12,2971.5715,1490.5513999999998,174.35,14,1316.2014,3,3,5,Other
C16033,2011-12-04,30,9592.2895,4568.2783,1268.75,6,3299.5283,4,5,5,Champions
C16034,2011-11-03,16,1722.217,841.5919,121.75,37,719.8419,2,4,4,At Risk
C16036,2011-10-21,14,2101.3865,982.2036,284.2,50,698.0036,1,4,4,At Risk
C16037,2011-11-01,12,1411.406,684.549,182.05,39,502.49899999999997,2,3,3,At Risk
C16038,2011-12-02,8,708.317,339.6174,96.8,8,242.81739999999996,4,1,1,Other
C16040,2011-12-08,12,1787.9945,823.7489,267.45,2,556.2989,5,3,4,Potential Loyalists
C16041,2011-11-16,10,3473.188,1182.3204,571.2,24,611.1204,2,2,5,Other
C16042,2011-11-17,15,1609.5215,758.5734,291.85,23,466.72339999999997,2,4,4,At Risk
C16043,2011-12-01,16,3192.1440000000002,1373.0711999999999,209.5,9,1163.5711999999999,4,4,5,Champions
C16045,2011-10-30,14,1796.8935,830.1283,339.75,41,490.37829999999997,1,4,4,At Risk
C16048,2011-09-27,7,492.543,230.35119999999998,67.2,74,163.15119999999996,1,1,1,Lost
C16049,2011-10-30,15,1651.54,726.7551,305.45,41,421.3051,1,4,4,At Risk
C16050,2011-11-19,4,249.533,118.0084,105.25,21,12.758399999999995,3,1,1,Other
C16052,2011-10-16,12,827.8925,377.1379,130.8,55,246.3379,1,3,2,At Risk
C16053,2011-11-07,8,1872.174,834.5082,645.55,33,188.95820000000003,2,1,4,Other
C16054,2011-11-11,12,1686.281,807.5939,164.2,29,643.3939,2,3,4,At Risk
C16055,2011-12-09,10,716.776,353.2286,32.45,1,320.7786,5,2,1,Potential Loyalists
C16056,2011-11-14,10,1113.51,512.1673,145.35,26,366.81729999999993,2,2,3,Other
C16057,2011-11-23,19,2742.329,1272.4255,339.40000000000003,17,933.0255,3,5,5,Loyal
C16059,2011-12-01,19,2343.606,1069.8478,264.55,9,805.2978,4,5,4,Champions
C16061,2011-11-19,8,2561.216,1237.1359,26.85,21,1210.2859,3,1,4,Other
C16062,2011-11-30,10,1555.6875,681.315,300.85,10,380.46500000000003,4,2,4,Potential Loyalists
C16063,2011-10-07,13,1035.103,479.5759,124.25,64,355.3259,1,3,2,At Risk
C16065,2011-11-16,11,1181.565,577.0008,111.9,24,465.10080000000005,2,2,3,Other
C16066,2011-12-09,19,2200.036,966.688,362.5,1,604.188,5,5,4,Champions
C16070,2011-11-28,14,1479.7305,604.628,194.3,12,410.32800000000003,4,4,3,Loyal
C16071,2011-11-20,12,1003.2935,478.806,95.7,20,383.106,3,3,2,Other
C16072,2011-11-28,9,1223.1205,518.6677999999999,72.85,12,445.8177999999999,4,1,3,Other
